,jobTitle,companyName,meanPay,payRange
207,Data Engineer - Hourly Intern,AT&T,$30,$23 - $39
208,Data Engineer,PlayStation,"$118,050",$98K - $140K
209,Data Engineer,Rally Software,"$118,950",$99K - $141K
210,Data Engineer,Warby Parker,"$131,834",$85K - $181K
211,Data Engineer,DoubleVerify,"$105,377",$97K - $114K
212,Data Engineer,Walt Disney Company,"$127,496",$116K - $140K
213,Data Engineer,Paperless Post,"$133,407",$121K - $144K
214,Data Engineer,HotChalk,"$117,597",$105K - $132K
215,Data Engineer,Zodiac Inflight Innovations,"$66,264",$61K - $73K
216,Data Engineer,Square Root,"$86,175",$81K - $92K
217,Data Engineer,Qualcomm,"$130,445",$95K - $168K
218,Data Engineer,Pioneer,"$97,674",$92K - $104K
219,Data Engineer,Grubhub,"$90,120",$81K - $101K
220,Data Engineer,Santander,"$59,853",$54K - $67K
221,Data Engineer,SAIC,"$88,747",$84K - $92K
222,Data Engineer,Lumeris,"$97,073",$76K - $118K
223,Data Engineer,Saama Technologies,"$93,451",$80K - $107K
224,Data Engineer,Visa Inc.,"$111,444",$103K - $121K
225,Data Engineer,Veterans United Home Loans,"$65,793",$59K - $73K
226,Data Engineer,Johnson & Johnson,"$106,561",$100K - $114K
227,Data Engineer,Credit Karma,"$148,888",$109K - $193K
228,Data Engineer,MDA Information Systems,"$86,318",$82K - $92K
229,Data Engineer,Altisource,"$90,835",$76K - $106K
230,Data Engineer,Mailchimp,"$77,977",$70K - $86K
231,Data Engineer - Hourly Contractor,TEKsystems,$57,$44 - $71
232,Data Engineer,Cherre,"$108,399",$78K - $141K
233,Data Engineer,Global Solar Energy,"$100,933",$92K - $109K
234,Data Engineer,Trace3,"$119,767",$107K - $135K
235,Data Engineer,BRTRC,"$79,468",$73K - $87K
236,Data Engineer - Monthly Intern,Chegg,"$7,048",$6K - $8K
237,Data Engineer,Marin Software,"$108,314",$95K - $122K
238,Data Engineer,Halliburton,"$82,657",$72K - $94K
239,Data Engineer,Verizon Media,"$121,841",$110K - $133K
240,Data Engineer,NTT DATA,"$98,173",$85K - $112K
241,Data Engineer,WageWorks,"$82,060",$65K - $101K
242,Data Engineer,Simpli FI,"$80,710",$76K - $84K
243,Data Engineer,Grand Rounds,"$117,333",$98K - $137K
244,Data Engineer,GitHub,"$111,894",$99K - $126K
245,Data Engineer,Deloitte,"$96,467",$92K - $103K
246,Data Engineer,Jornaya,"$102,048",$98K - $106K
247,Data Engineer,Sapphire Digital,"$68,458",$64K - $72K
248,Data Engineer,Intel Corporation,"$111,796",$96K - $129K
249,Data Engineer,Dell Technologies,"$131,424",$111K - $153K
250,Data Engineer,NIKE,"$94,665",$82K - $109K
251,Data Engineer,Maxar Technologies,"$109,547",$82K - $139K
252,Data Engineer,athenahealth,"$104,360",$99K - $110K
253,Data Engineer,Unisys,"$87,424",$82K - $93K
254,Data Engineer,Epsilon,"$85,240",$68K - $105K
255,Data Engineer,Humana,"$83,505",$78K - $88K
256,Data Engineer,SPH Analytics,"$62,953",$52K - $74K
257,Data Engineer,Opower,"$122,977",$110K - $137K
258,Data Engineer - Hourly Intern,Coca-Cola Enterprises,$21,$15 - $26
259,Data Engineer - Contractor,Cisco Systems,"$120,248",$112K - $129K
260,Data Engineer,Boeing,"$101,369",$93K - $111K
261,Data Engineer,Highwinds,"$72,987",$69K - $77K
262,Data Engineer,PulsePoint,"$149,567",$142K - $157K
263,Data Engineer,GT Nexus,"$107,378",$103K - $112K
264,Data Engineer,Modernizing Medicine,"$87,019",$77K - $97K
265,Data Engineer,Samsung Electronics America,"$92,372",$86K - $98K
266,Data Engineer,HBO,"$110,457",$92K - $128K
267,Data Engineer,Bluestem Brands,"$111,033",$95K - $128K
268,Data Engineer,GE Digital,"$111,678",$84K - $143K
269,Data Engineer,Procter & Gamble,"$75,145",$68K - $81K
270,Data Engineer,Guidewire,"$122,331",$106K - $140K
271,Data Engineer,Fareportal,"$112,063",$107K - $117K
272,Data Engineer,true[X],"$101,418",$96K - $108K
273,Data Engineer,TeschGlobal,"$66,221",$63K - $68K
274,Data Engineer,Time Inc.,"$104,900",$101K - $109K
275,Data Engineer,Undertone,"$133,689",$104K - $167K
276,Data Engineer,U.S. Bank,"$89,167",$76K - $103K
277,Data Engineer,Hitachi Vantara,"$78,589",$73K - $85K
278,Data Engineer,Dotdash,"$108,708",$93K - $127K
279,Data Engineer,Clearspring,"$104,975",$98K - $111K
280,Data Engineer,Tapjoy,"$120,095",$114K - $124K
281,Data Engineer,SRA International,"$91,996",$83K - $102K
282,Data Engineer - Hourly Intern,The Honest Company,$37,$33 - $42
283,Data Engineer,Duke Energy,"$87,342",$83K - $92K
284,Data Engineer,DraftKings,"$95,506",$91K - $99K
285,Data Engineer,Affinity Solutions,"$93,393",$71K - $116K
286,Data Engineer,Morgan Stanley,"$96,900",$85K - $109K
287,Data Engineer,Seamless,"$87,101",$78K - $97K
288,Data Engineer,CreditShop,"$110,078",$105K - $114K
289,Data Engineer,Segmint,"$70,932",$67K - $76K
290,Data Engineer,ARi,"$82,701",$78K - $88K
291,Data Engineer,Jive Software,"$101,240",$94K - $109K
292,Data Engineer,Thomson Reuters,"$102,871",$99K - $107K
293,Data Engineer,Sphere Consulting (Chicago),"$70,844",$64K - $78K
294,Data Engineer,New York Times,"$123,797",$108K - $140K
295,Data Engineer,Clearsense,"$82,017",$77K - $87K
296,Data Engineer,ZEFR,"$110,274",$91K - $129K
297,Data Engineer,Innovu,"$55,431",$52K - $58K
298,Data Engineer,Syngenta,"$124,340",$98K - $153K
299,Data Engineer,Raymond James Financial,"$75,878",$71K - $81K
300,Data Engineer,ZapLabs,"$129,475",$120K - $140K
301,Data Engineer,Flatirons Solutions,"$77,570",$71K - $85K
302,Data Engineer,Leidos,"$87,324",$77K - $97K
303,Data Engineer,Economic Modeling,"$58,604",$48K - $70K
304,Data Engineer,Uptake,"$86,471",$71K - $104K
305,Data Engineer,Geoservices,"$53,346",$44K - $64K
306,Data Engineer,Dominion Enterprises,"$66,479",$60K - $73K
307,Data Engineer,Equifax,"$78,206",$73K - $84K
308,Data Engineer,IM Flash Technologies,"$84,244",$70K - $99K
309,Data Engineer,Pixability,"$70,227",$47K - $95K
310,Data Engineer,General Dynamics Mission Systems,"$92,796",$87K - $98K
311,Data Engineer,Pacific Northwest National Laboratory,"$103,545",$94K - $113K
312,Data Engineer,Venmo,"$118,088",$108K - $128K
313,Data Engineer,Radius Intelligence,"$104,788",$97K - $112K
314,Data Engineer,Macy's,"$101,965",$79K - $125K
315,Data Engineer,Zoom Video Communications,"$100,496",$96K - $105K
316,Data Engineer,Komodo Health,"$107,822",$87K - $129K
317,Data Engineer,Audible,"$102,241",$69K - $137K
318,Data Engineer,Cloudwick,"$104,435",$97K - $110K
