,jobTitle,companyName,meanPay,payRange
53,Data Analyst - Hourly Contractor,Cisco Systems,$37,N/A
54,Data Analyst,Deloitte,"$73,664",N/A
55,Data Analyst,DaVita,"$70,646",N/A
56,Data Analyst,Wayfair,"$57,686",N/A
57,Data Analyst,Sagence,"$75,222",N/A
58,Data Analyst,Zynga,"$114,155",N/A
59,Data Analyst,Applied Systems,"$53,950",N/A
60,Data Analyst,Codifyd,"$49,551",N/A
61,Data Analyst - Hourly Contractor,AT&T,$40,N/A
62,Data Analyst,U.S. Bank,"$68,414",N/A
63,Data Analyst,Inovalon,"$79,756",N/A
64,Data Analyst,Encore Capital Group,"$58,866",N/A
65,Data Analyst,TransUnion,"$67,108",N/A
66,Data Analyst,Rosen,"$50,124",N/A
67,Data Analyst,MD Anderson Cancer Center,"$52,992",N/A
68,Data Analyst,Fidelity Investments,"$58,518",N/A
69,Data Analyst,CoreLogic,"$63,695",N/A
70,Data Analyst,Thomson Reuters,"$51,506",N/A
71,Data Analyst - Hourly Contractor,Apple,$25,N/A
72,Data Analyst,The Home Depot,"$65,240",N/A
73,Data Analyst - Hourly Contractor,Google,$39,N/A
74,Data Analyst,Centene,"$70,162",N/A
75,Data Analyst,Epsilon,"$68,127",N/A
76,Data Analyst,LexisNexis Legal & Professional,"$54,639",N/A
77,Data Analyst,Dell Technologies,"$70,017",N/A
78,Data Analyst - Hourly,BrightScope,$18,N/A
79,Data Analyst,Deccan International,"$60,258",N/A
80,Data Analyst,GEICO,"$65,497",N/A
81,Data Analyst,Bridgewater Associates,"$87,961",N/A
82,Data Analyst,Clearwater Analytics,"$51,195",N/A
83,Data Analyst,Quicken Loans,"$56,969",N/A
84,Data Analyst,Microsoft,"$101,822",N/A
85,Data Analyst,Vitech Systems Group,"$127,105",N/A
86,Data Analyst,Decision Resources Group,"$51,579",N/A
87,Data Analyst,IMG-Crown,"$45,781",N/A
88,Data Analyst,EDGAR Online,"$61,797",N/A
89,Data Analyst,IQVIA,"$54,421",N/A
90,Data Analyst,Acumen,"$66,370",N/A
91,Data Analyst,FSA,"$53,509",N/A
92,Data Analyst,Molina Healthcare,"$64,912",N/A
93,Data Analyst,General Dynamics Information Technology,"$74,085",N/A
94,Data Analyst,Chase,"$60,824",N/A
95,Data Analyst,Tata Consultancy Services,"$71,738",N/A
96,Data Analyst,Target,"$68,029",N/A
97,Data Analyst,Argus Information & Advisory Services,"$70,712",N/A
98,Data Analyst,Criteo,"$84,659",N/A
99,Data Analyst,Cardlytics,"$60,915",N/A
100,Data Analyst,Bank of America,"$88,225",N/A
101,Data Analyst,Comcast,"$66,044",N/A
102,Data Analyst,BNY Mellon,"$46,915",N/A
103,Data Analyst,Morgan Stanley,"$76,414",N/A
104,Data Analyst,WorldQuant,"$126,841",N/A
105,Data Analyst,Canvas InfoTech,"$63,067",N/A
106,Data Analyst,Decisive Data,"$71,272",N/A
107,Data Analyst,S&P Global Ratings,"$78,629",N/A
108,Data Analyst,Marketing Evolution,"$60,473",N/A
109,Data Analyst,FJA-US,"$63,924",N/A
110,Data Analyst - Hourly,Apex Systems,$20,N/A
111,Data Analyst,Cox Communications,"$61,794",N/A
112,Data Analyst,UBS,"$78,872",N/A
113,Data Analyst,Intel Corporation,"$107,125",N/A
114,Data Analyst,University of Washington,"$69,512",N/A
115,Data Analyst,CBRE,"$68,195",N/A
116,Data Analyst,ICF,"$60,266",N/A
117,Data Analyst,Looker,"$64,042",N/A
118,Data Analyst,UPS,"$53,757",N/A
119,Data Analyst,Ruffalo Noel Levitz,"$46,870",N/A
120,Data Analyst,Emory University,"$59,180",N/A
121,Data Analyst,ADP,"$70,970",N/A
122,Data Analyst,New York City Department of Health & Mental Hygiene,"$65,768",N/A
123,Data Analyst,CDK Global,"$85,368",N/A
124,Data Analyst,Expeditors,"$53,320",N/A
125,Data Analyst,Hewlett Packard Enterprise | HPE,"$66,476",N/A
126,Data Analyst,Lockton Companies,"$41,373",N/A
127,Data Analyst,CVS Health,"$64,516",N/A
128,Data Analyst,Ford Motor Company,"$79,843",N/A
129,Data Analyst,Mercer,"$64,889",N/A
130,Data Analyst,"Compete, Inc","$59,673",N/A
131,Data Analyst,Zillow,"$93,651",N/A
132,Data Analyst,Fiserv,"$59,119",N/A
133,Data Analyst - Contractor,Cisco Systems,"$90,083",N/A
134,Data Analyst,Maine Pointe,"$80,944",N/A
135,Data Analyst,Groundspeed,"$47,611",N/A
136,Data Analyst,New York City Department of Education,"$64,803",N/A
137,Data Analyst,Goby,"$42,716",N/A
138,Data Analyst,"Blue Cross Blue Shield of Illinois, Montana, New Mexico, Oklahoma & Texas | HCSC","$82,584",N/A
139,Data Analyst,University of Chicago,"$64,890",N/A
140,Data Analyst,Acxiom,"$51,924",N/A
141,Data Analyst,Qlarant,"$63,914",N/A
142,Data Analyst,Maxisit,"$63,369",N/A
143,Data Analyst - Hourly Contractor,Adecco,$33,N/A
144,Data Analyst,IRI,"$61,356",N/A
145,Data Analyst,DIA Associates,"$85,219",N/A
146,Data Analyst,Walmart,"$78,108",N/A
147,Data Analyst - Hourly,Groundspeed,$20,N/A
148,Data Analyst,Advisory Board,"$65,603",N/A
149,Data Analyst,Sears,"$76,966",N/A
150,Data Analyst,AIG,"$68,093",N/A
151,Data Analyst,Pearson,"$77,078",N/A
152,Data Analyst,Equifax,"$59,919",N/A
153,Data Analyst,Kroger,"$59,259",N/A
154,Data Analyst,HERE Technologies,"$57,284",N/A
155,Data Analyst,Yahoo,"$96,579",N/A
156,Data Analyst,Valence Health,"$62,658",N/A
157,Data Analyst,KIXEYE,"$86,126",N/A
158,Data Analyst,Hodges-Mace,"$47,979",N/A
159,Data Analyst,Cision,"$44,685",N/A
160,Data Analyst,eVestment,"$54,518",N/A
161,Data Analyst,Lundquist Consulting,"$57,947",N/A
162,Data Analyst,Carat,"$58,647",N/A
163,Data Analyst,McKesson,"$72,418",N/A
164,Data Analyst,Ziff Brothers Investments,"$95,693",N/A
165,Data Analyst - Hourly,Kaiser Permanente,$26,N/A
166,Data Analyst,HubSpot,"$95,076",N/A
167,Data Analyst,Wells Fargo,"$80,348",N/A
168,Data Analyst,Virtus Partners,"$47,625",N/A
169,Data Analyst,Xerox,"$75,437",N/A
170,Data Analyst,SS&C Advent,"$48,745",N/A
171,Data Analyst,Northrop Grumman,"$70,974",N/A
172,Data Analyst,Vigilant,"$67,094",N/A
173,Data Analyst,Genworth,"$69,574",N/A
174,Data Analyst,Heritage Provider Network,"$68,034",N/A
175,Data Analyst,Nordstrom,"$89,293",N/A
176,Data Analyst,Regenstrief Institute,"$45,528",N/A
177,Data Analyst,BlackRock,"$60,490",N/A
178,Data Analyst,Collabera,"$68,652",N/A
179,Data Analyst,Essence,"$74,775",N/A
180,Data Analyst,Purdue University,"$56,788",N/A
181,Data Analyst,HCA Healthcare,"$69,811",N/A
182,Data Analyst,Experian,"$88,406",N/A
183,Data Analyst,TeleCommunication Systems,"$63,928",N/A
184,Data Analyst - Hourly,MSX International,$18,N/A
185,Data Analyst,Brierley+Partners,"$70,536",N/A
186,Data Analyst,Riot Games,"$75,178",N/A
187,Data Analyst,Neustar,"$63,914",N/A
188,Data Analyst - Hourly,Chrome Data Solutions,$17,N/A
189,Data Analyst,Wood Mackenzie,"$76,843",N/A
190,Data Analyst,American Express,"$75,766",N/A
191,Data Analyst,Credit Suisse,"$88,704",N/A
192,Data Analyst,CSC,"$76,604",N/A
193,Data Analyst,Resurgent Capital Services,"$58,130",N/A
194,Data Analyst,ConocoPhillips,"$82,943",N/A
195,Data Analyst,Prudential,"$63,450",N/A
196,Data Analyst,Interactive Data,"$50,905",N/A
197,Data Analyst,US Department of Veterans Affairs,"$72,755",N/A
198,Data Analyst,Starcom Worldwide,"$64,967",N/A
199,Data Analyst - Hourly,UnitedHealth Group,$25,N/A
200,Data Analyst,SAIC,"$65,991",N/A
201,Data Analyst,Clinilabs,"$49,873",N/A
202,Data Analyst - Hourly Contractor,Capital One,$45,N/A
203,Data Analyst,eBay,"$119,132",N/A
204,Data Analyst,ITNovaSys,"$72,144",N/A
205,Data Analyst,Meketa Investment Group,"$49,685",N/A
206,Data Analyst,GE,"$85,357",N/A
207,Data Analyst,Johns Hopkins University,"$57,762",N/A
208,Data Analyst,Providence Health & Services,"$85,621",N/A
209,Data Analyst,Salesforce,"$87,199",N/A
210,Data Analyst,Hopjump,"$66,308",N/A
211,Data Analyst,Leidos,"$57,972",N/A
212,Data Analyst,Cargill,"$67,457",N/A
213,Data Analyst,TrueCar,"$85,278",N/A
214,Data Analyst,Electronic Arts,"$74,007",N/A
215,Data Analyst - Hourly,Liberty Source PBC,$14,N/A
216,Data Analyst,Catholic Health Initiatives,"$75,959",N/A
217,Data Analyst,Community Health Systems,"$59,245",N/A
218,Data Analyst,"Premier, Inc.","$49,493",N/A
219,Data Analyst,Boston University,"$60,915",N/A
220,Data Analyst,Insight,"$36,890",N/A
221,Data Analyst,Internet Brands,"$42,084",N/A
222,Data Analyst,RealPage,"$73,315",N/A
223,Data Analyst,Oracle,"$69,352",N/A
224,Data Analyst,Lockheed Martin,"$73,391",N/A
225,Data Analyst,Wunderman,"$86,549",N/A
226,Data Analyst,CSXPERTS,"$72,615",N/A
227,Data Analyst - Hourly,Hydromax USA,$17,N/A
228,Data Analyst,Frost Bank,"$72,637",N/A
229,Data Analyst,Blackbaud,"$50,527",N/A
230,Data Analyst,Oklahoma Medical Research Foundation,"$40,035",N/A
231,Data Analyst,University of Pittsburgh,"$52,483",N/A
232,Data Analyst,Etsy,"$99,661",N/A
233,Data Analyst,Asurion,"$67,201",N/A
234,Data Analyst,BCD Travel,"$46,163",N/A
235,Data Analyst,Healthgrades,"$67,044",N/A
236,Data Analyst,Intuit,"$98,798",N/A
237,Data Analyst,DISH,"$75,374",N/A
238,Data Analyst,Nationwide,"$70,163",N/A
239,Data Analyst,Merkle,"$61,933",N/A
240,Data Analyst,Northwell Health,"$72,860",N/A
241,Data Analyst,Verisk Analytics,"$62,269",N/A
242,Data Analyst,Group O,"$95,794",N/A
243,Data Analyst,Cigna,"$64,134",N/A
244,Data Analyst - Hourly Contractor,Randstad US,$16,N/A
245,Data Analyst,Institutional Shareholder Services,"$45,311",N/A
246,Data Analyst - Hourly Intern,Comscore,$21,N/A
247,Data Analyst,Schlumberger,"$66,435",N/A
248,Data Analyst - Hourly,Collabera,$33,N/A
249,Data Analyst,Brigham and Women's Hospital,"$59,926",N/A
250,Data Analyst,NCH Marketing Services,"$59,552",N/A
251,Data Analyst,Bridgetree,"$73,705",N/A
252,Data Analyst,Lyft,"$112,402",N/A
253,Data Analyst,MAXIMUS,"$51,244",N/A
254,Data Analyst - Hourly,T. D. Williamson,$22,N/A
255,Data Analyst,Montefiore Medical,"$61,800",N/A
256,Data Analyst - Hourly,Intrado,$17,N/A
257,Data Analyst - Monthly Intern,Capital One,"$5,415",N/A
258,Data Analyst,University of Alabama at Birmingham,"$54,255",N/A
259,Data Analyst,Meridian Health Plan,"$44,828",N/A
260,Data Analyst,Airlines Reporting Corporation,"$85,129",N/A
261,Data Analyst - Hourly,Insight Global,$19,N/A
262,Data Analyst,Hewitt Associates,"$73,902",N/A
263,Data Analyst,TD Ameritrade,"$73,617",N/A
264,Data Analyst,Infosys,"$73,331",N/A
265,Data Analyst - Hourly,Apple,$23,N/A
266,Data Analyst,DTI,"$69,475",N/A
267,Data Analyst,Definitive Healthcare,"$56,840",N/A
268,Data Analyst,Milliman,"$71,089",N/A
269,Data Analyst - Contractor,Google,"$69,473",N/A
270,Data Analyst,Grand Rounds,"$74,271",N/A
271,Data Analyst,Consolidated Chassis Management,"$37,018",N/A
272,Data Analyst,American Credit Acceptance,"$51,532",N/A
273,Data Analyst,Atrium Health,"$50,985",N/A
274,Data Analyst,Adobe,"$97,074",N/A
275,Data Analyst,Optum,"$67,051",N/A
276,Data Analyst,Verscend,"$68,985",N/A
277,Data Analyst,APEX Analytix,"$99,398",N/A
278,Data Analyst,Willis Towers Watson,"$60,132",N/A
279,Data Analyst,MX,"$52,774",N/A
280,Data Analyst,Tesla,"$85,615",N/A
281,Data Analyst,Connolly,"$84,737",N/A
282,Data Analyst,Intrado,"$36,890",N/A
283,Data Analyst,Santander,"$70,147",N/A
284,Data Analyst,Apex Technology Systems,"$68,092",N/A
285,Data Analyst,Magellan Health,"$55,569",N/A
286,Data Analyst,Infosmart,"$56,197",N/A
287,Data Analyst - Hourly Contractor,Robert Half,$18,N/A
288,Data Analyst,Vlink,"$79,534",N/A
289,Data Analyst,HSBC Holdings,"$73,728",N/A
290,Data Analyst,Samba TV,"$87,669",N/A
291,Data Analyst - Hourly Intern,Quicken Loans,$12,N/A
292,Data Analyst,Genentech,"$108,142",N/A
293,Data Analyst,CACI International,"$63,967",N/A
294,Data Analyst,PitchBook,"$67,796",N/A
295,Data Analyst,Publishers Clearing House,"$66,517",N/A
296,Data Analyst,Community Behavioral Health,"$57,455",N/A
297,Data Analyst,Alliance Data,"$69,474",N/A
298,Data Analyst,Turbine Labs,"$39,408",N/A
299,Data Analyst,IHS Markit,"$66,034",N/A
300,Data Analyst,Grubhub,"$76,820",N/A
301,Data Analyst,Dun & Bradstreet,"$71,238",N/A
302,Data Analyst,US Air Force,"$64,087",N/A
303,Data Analyst,Cotiviti,"$79,293",N/A
304,Data Analyst,The Climate Corp,"$98,879",N/A
305,Data Analyst,Enel X,"$68,245",N/A
306,Data Analyst,Florida Blue,"$69,000",N/A
307,Data Analyst,Dataminr,"$69,995",N/A
308,Data Analyst,adMarketplace,"$65,021",N/A
309,Data Analyst,Vivint Smart Home,"$45,242",N/A
310,Data Analyst,ACA Compliance Group,"$45,105",N/A
311,Data Analyst,Jago Link,"$65,716",N/A
312,Data Analyst - Hourly,AT&T,$28,N/A
313,Data Analyst,Transamerica,"$53,859",N/A
314,Data Analyst,City of New York,"$65,932",N/A
315,Data Analyst,Eike Consulting,"$61,440",N/A
316,Data Analyst,Brandwatch,"$64,739",N/A
317,Data Analyst,Community Care of North Carolina,"$77,659",N/A
318,Data Analyst - Hourly Intern,ServiceNow,$24,N/A
319,Data Analyst - Hourly,Surplus Line Association of California,$24,N/A
320,Data Analyst,WebMD Health,"$81,109",N/A
321,Data Analyst,Stellaris Health Network,"$99,472",N/A
322,Data Analyst - Hourly Intern,Johnson & Johnson,$20,N/A
323,Data Analyst,JLL,"$58,678",N/A
324,Data Analyst,NexAge Technologies USA,"$62,115",N/A
325,Data Analyst,MaintenanceNet,"$70,433",N/A
326,Data Analyst,Market Track,"$41,925",N/A
327,Data Analyst,Intercontinental Exchange,"$41,633",N/A
328,Data Analyst,Telligen,"$63,914",N/A
329,Data Analyst,T. Rowe Price,"$63,826",N/A
330,Data Analyst - Hourly Intern,Argus Information & Advisory Services,$14,N/A
331,Data Analyst,Johnson & Johnson,"$59,337",N/A
332,Data Analyst,T-Mobile,"$73,497",N/A
333,Data Analyst,Hulu,"$85,951",N/A
334,Data Analyst,Hertz,"$70,177",N/A
335,Data Analyst,Goldman Sachs,"$87,645",N/A
336,Data Analyst,Two Sigma,"$105,631",N/A
337,Data Analyst,PNC Financial Services Group,"$71,880",N/A
338,Data Analyst,Procter & Gamble,"$58,075",N/A
339,Data Analyst,Massachusetts General Hospital,"$64,995",N/A
340,Data Analyst,Rosetta Stone,"$53,974",N/A
341,Data Analyst - Hourly Contractor,Bank of America,$50,N/A
342,Data Analyst,OMD,"$71,803",N/A
343,Data Analyst,Myers and Stauffer,"$71,789",N/A
344,Data Analyst - Hourly,Verizon,$32,N/A
345,Data Analyst,Discover,"$73,434",N/A
346,Data Analyst - Hourly Intern,Bazaarvoice,$16,N/A
347,Data Analyst - Hourly,Direct ChassisLink,$18,N/A
348,Data Analyst,Spectrum,"$65,344",N/A
349,Data Analyst,NTT DATA,"$65,239",N/A
350,Data Analyst - Hourly Intern,Caterpillar,$23,N/A
351,Data Analyst,Acosta,"$55,192",N/A
352,Data Analyst - Hourly,ICONMA,$39,N/A
353,Data Analyst,Mozilla,"$107,721",N/A
354,Data Analyst,Sutter Health,"$84,190",N/A
355,Data Analyst,World Fuel Services,"$62,887",N/A
356,Data Analyst,AmTrust Financial,"$73,199",N/A
357,Data Analyst - Hourly Intern,Index Analytics,$12,N/A
358,Data Analyst - Hourly Contractor,Microsoft,$41,N/A
359,Data Analyst,Javelin Agency,"$62,558",N/A
360,Data Analyst,Children's Hospital of Philadelphia,"$69,468",N/A
361,Data Analyst,Cengage,"$52,881",N/A
362,Data Analyst,Computershare,"$70,699",N/A
363,Data Analyst,CGI,"$65,852",N/A
364,Data Analyst - Hourly Contractor,Stryker,$32,N/A
365,Data Analyst,Monkedia,"$45,849",N/A
366,Data Analyst,EmblemHealth,"$74,347",N/A
367,Data Analyst,Broadcast Music,"$69,769",N/A
368,Data Analyst - Hourly Contractor,TEKsystems,$20,N/A
369,Data Analyst,OSR Holding Corp,"$71,248",N/A
370,Data Analyst,Digipulse Technologies,"$78,151",N/A
371,Data Analyst,Arizona State University,"$67,327",N/A
372,Data Analyst,TinyCo,"$132,199",N/A
373,Data Analyst,3M,"$63,533",N/A
374,Data Analyst,Buxton Company,"$52,981",N/A
375,Data Analyst - Hourly Contractor,Experis,$26,N/A
376,Data Analyst,R.R. Donnelley,"$72,080",N/A
377,Data Analyst,Genscape,"$74,624",N/A
378,Data Analyst - Hourly Contractor,Kforce,$34,N/A
379,Data Analyst,FIS,"$60,123",N/A
380,Data Analyst,Memorial Sloan Kettering,"$69,240",N/A
381,Data Analyst,Indiana University,"$56,360",N/A
382,Data Analyst - Hourly,Columbia University,$23,N/A
383,Data Analyst,Manhattan Telecommunications,"$60,878",N/A
384,Data Analyst - Hourly Intern,Anheuser-Busch InBev,$22,N/A
385,Data Analyst - Hourly Contractor,Johnson & Johnson,$30,N/A
386,Data Analyst,ServiceSource,"$86,175",N/A
387,Data Analyst,Tableau Software,"$70,555",N/A
388,Data Analyst,Realtor.com,"$112,004",N/A
389,Data Analyst,Franklin Energy,"$66,923",N/A
390,Data Analyst,American Institutes for Research,"$70,017",N/A
391,Data Analyst - Hourly Contractor,Bloomberg L.P.,$18,N/A
392,Data Analyst,IPRO,"$57,919",N/A
393,Data Analyst,Mount Sinai Health System,"$70,185",N/A
394,Data Analyst,Travelers,"$70,480",N/A
395,Data Analyst,Groupon,"$89,788",N/A
396,Data Analyst,Lenovo,"$65,734",N/A
397,Data Analyst,Aetna,"$58,694",N/A
398,Data Analyst,Morgan Lewis,"$88,325",N/A
399,Data Analyst,Time Warner Cable,"$61,898",N/A
400,Data Analyst,Return Path,"$72,506",N/A
401,Data Analyst,Citrix,"$73,775",N/A
402,Data Analyst - Hourly Intern,Fidelity Investments,$31,N/A
403,Data Analyst,PepsiCo,"$70,152",N/A
404,Data Analyst,SurveyMonkey,"$108,170",N/A
405,Data Analyst,RGP,"$82,193",N/A
406,Data Analyst,Emory Healthcare,"$61,335",N/A
407,Data Analyst,The NPD Group,"$55,482",N/A
408,Data Analyst,Capgemini,"$82,255",N/A
409,Data Analyst,Chicago Public Schools,"$71,193",N/A
410,Data Analyst - Hourly,Robert Half,$16,N/A
411,Data Analyst,JOOR,"$52,535",N/A
412,Data Analyst,Shell,"$90,662",N/A
413,Data Analyst,UT Southwestern Medical Center,"$60,286",N/A
414,Data Analyst,Indeed,"$55,775",N/A
415,Data Analyst,"CSAA Insurance Group, a AAA Insurer","$85,756",N/A
416,Data Analyst,Black Knight,"$70,341",N/A
417,Data Analyst,MSCI,"$59,079",N/A
418,Data Analyst,SEDC,"$60,847",N/A
419,Data Analyst,PACCAR,"$60,602",N/A
420,Data Analyst,Cars.com,"$70,404",N/A
421,Data Analyst - Hourly Intern,CompStak,$14,N/A
422,Data Analyst,WellCare,"$69,350",N/A
423,Data Analyst,LMI,"$65,634",N/A
424,Data Analyst,CDW,"$67,816",N/A
425,Data Analyst,Sprint,"$66,289",N/A
426,Data Analyst - Hourly,Dell Technologies,$26,N/A
427,Data Analyst - Hourly,Enverus,$22,N/A
428,Data Analyst,Pratt & Whitney,"$74,221",N/A
429,Data Analyst - Hourly,Rosen,$21,N/A
430,Data Analyst,George Washington University,"$57,744",N/A
431,Data Analyst,Thales,"$64,206",N/A
432,Data Analyst,Reynolds and Reynolds,"$42,245",N/A
433,Data Analyst,Synchrony,"$68,201",N/A
434,Data Analyst,Dentsu Aegis Network,"$61,357",N/A
435,Data Analyst,FDM Group,"$45,524",N/A
436,Data Analyst - Hourly,Wipro,$12,N/A
437,Data Analyst,BlueCross BlueShield of South Carolina,"$68,166",N/A
438,Data Analyst,US Marine Corps,"$68,458",N/A
439,Data Analyst,CareFirst BlueCross BlueShield,"$50,727",N/A
440,Data Analyst,TechData Service Company,"$80,967",N/A
441,Data Analyst,MedStar Georgetown University Hospital,"$67,724",N/A
442,Data Analyst,University of Virginia,"$59,554",N/A
443,Data Analyst,XPO Logistics,"$62,476",N/A
444,Data Analyst,Engility,"$69,588",N/A
445,Data Analyst,North Highland,"$91,766",N/A
446,Data Analyst,EBSCO Information Services,"$60,585",N/A
447,Data Analyst,Epicor Software,"$42,290",N/A
448,Data Analyst,Dominion Enterprises,"$51,103",N/A
449,Data Analyst,Granite Telecommunications,"$45,461",N/A
450,Data Analyst,American Red Cross,"$57,469",N/A
451,Data Analyst - Hourly Intern,Wunderman,$16,N/A
452,Data Analyst - Hourly Contractor,3M,$27,N/A
453,Data Analyst - Hourly,Best Buy,$24,N/A
454,Data Analyst,State Street,"$52,636",N/A
455,Data Analyst,KLDiscovery,"$50,797",N/A
456,Data Analyst,Amica Insurance,"$67,222",N/A
457,Data Analyst,Xypress,"$56,626",N/A
458,Data Analyst - Hourly Intern,Southwest Airlines,$15,N/A
459,Data Analyst,Farmers Insurance Group,"$78,511",N/A
460,Data Analyst,Megaputer Intelligence,"$61,809",N/A
461,Data Analyst,NYU (New York University),"$71,415",N/A
462,Data Analyst,NRG Home Solar,"$67,919",N/A
463,Data Analyst,Evolent Health,"$71,859",N/A
464,Data Analyst,DNV GL,"$47,441",N/A
465,Data Analyst,InsiderScore,"$42,453",N/A
466,Data Analyst - Hourly Intern,Disney Parks,$30,N/A
467,Data Analyst,Cardno,"$71,377",N/A
468,Data Analyst,CenturyLink,"$63,792",N/A
469,Data Analyst,Avanade,"$66,914",N/A
470,Data Analyst,Select Portfolio Servicing,"$41,794",N/A
471,Data Analyst,CARFAX,"$70,398",N/A
472,Data Analyst,Elsevier,"$56,185",N/A
473,Data Analyst,AIDS Healthcare Foundation,"$77,081",N/A
474,Data Analyst,INRIX,"$89,709",N/A
475,Data Analyst,Trimble,"$55,524",N/A
476,Data Analyst,McKinsey & Company,"$72,469",N/A
477,Data Analyst,Bridge Partners,"$87,324",N/A
478,Data Analyst,Merck,"$71,367",N/A
479,Data Analyst,Precision Business Solutions,"$59,859",N/A
480,Data Analyst - Hourly,KW International,$17,N/A
481,Data Analyst,Spark Foundry,"$56,914",N/A
482,Data Analyst,SafeGuard Services,"$60,382",N/A
483,Data Analyst,MSX International,"$57,651",N/A
484,Data Analyst - Hourly Intern,Nationwide,$25,N/A
485,Data Analyst,Maxus Global Media,"$61,470",N/A
486,Data Analyst,University of Michigan,"$55,476",N/A
487,Data Analyst - Hourly,PRO Unlimited,$27,N/A
488,Data Analyst,Marsh & McLennan Companies,"$53,486",N/A
489,Data Analyst,Walgreens,"$77,885",N/A
490,Data Analyst,Beth Israel Deaconess Medical Center,"$63,659",N/A
491,Data Analyst,BI WORLDWIDE,"$54,476",N/A
492,Data Analyst,SRA International,"$60,132",N/A
493,Data Analyst,JetBlue,"$65,130",N/A
494,Data Analyst,Abbott Laboratories,"$64,996",N/A
495,Data Analyst,InfoCision,"$40,154",N/A
496,Data Analyst,HCL,"$42,794",N/A
497,Data Analyst - Hourly,University of Michigan,$16,N/A
498,Data Analyst,Henry M. Jackson Foundation,"$61,128",N/A
499,Data Analyst,Gracenote,"$76,438",N/A
500,Data Analyst - Hourly,Eurofins Scientific,$19,N/A
501,Data Analyst,Blue Cross Blue Shield of Massachusetts,"$71,772",N/A
502,Data Analyst,Label Insight,"$43,960",N/A
503,Data Analyst,Equinix,"$50,110",N/A
504,Data Analyst - Hourly,DealerSocket,$20,N/A
505,Data Analyst,Florida International University,"$60,566",N/A
506,Data Analyst,BD,"$80,703",N/A
507,Data Analyst,NCCI Holdings,"$50,276",N/A
508,Data Analyst,Arkansas Blue Cross and Blue Shield,"$61,871",N/A
509,Data Analyst - Hourly,Experis,$46,N/A
510,Data Analyst,Yash Technologies,"$69,155",N/A
511,Data Analyst,Constellation,"$57,612",N/A
512,Data Analyst,Womply,"$77,325",N/A
513,Data Analyst,US Army,"$79,955",N/A
514,Data Analyst,Washington State Hospital Association,"$69,861",N/A
515,Data Analyst,Lucid Software,"$59,980",N/A
516,Data Analyst,Riskspan,"$76,082",N/A
517,Data Analyst - Hourly,NYU (New York University),$16,N/A
518,Data Analyst,NBCUniversal,"$53,417",N/A
